04.07.2016 18:45:49,UV: 5;
04.07.2016 18:45:49, Vorhermessung;
04.07.2016 18:53:07,   ; 940    ; 15,07481;
04.07.2016 18:53:08,   ; 935    ; 13,82932;
04.07.2016 18:53:09,   ; 943    ; 14,3875;
04.07.2016 18:53:10,   ; 949    ; 14,62019;
04.07.2016 18:53:11,   ; 960    ; 15,6125;
04.07.2016 18:53:12,   ; 940    ; 12,70827;
04.07.2016 18:53:13,   ; 917    ; 16,95583;
04.07.2016 18:53:14,   ; 913    ; 16,59819;
04.07.2016 18:53:15,   ; 919    ; 16,59819;
04.07.2016 18:53:16,   ; 923    ; 15,78765;
04.07.2016 18:53:17,   ; 923    ; 12,21679;
04.07.2016 18:53:17,   ; 915    ; 5,744563;
